Frame,Frametime,glfwPollEvents,InputUpdate,PlayerUpdate,WorldUpdate,Raycasting,CsvStuff,Draw UI,Update,ImGuiRender,WorldDrawChunks,DrawChunks,OpenGLRender,ChunkBuildMesh
5011,8450,16,20,2,0,0,6,11,30,54,74,77,94,
5012,8888,14,17,2,0,0,8,11,29,43,69,71,88,
5013,7754,133,137,2,0,0,9,9,151,60,93,96,114,
5014,8277,15,17,1,0,0,7,12,27,44,88,91,110,
5015,8424,15,18,2,0,0,10,8,32,62,79,82,96,
5016,8739,14,16,1,0,0,9,9,29,45,78,81,96,
5017,7933,68,72,2,0,0,9,10,85,41,70,73,90,
5018,8172,13,17,1,0,0,7,10,28,43,71,73,89,
5019,8544,15,18,1,0,0,8,9,30,46,113,115,130,
5020,8562,14,16,1,0,0,8,9,27,41,73,75,90,
5021,8039,14,16,1,0,0,7,6,27,48,76,78,89,
5022,8129,17,20,2,0,0,13,7,37,60,83,85,99,
5023,8480,13,15,1,0,0,6,6,25,40,72,74,86,
5024,8874,16,18,1,0,0,7,11,29,49,70,72,88,
5025,7799,14,17,1,0,0,6,10,26,58,83,85,101,
5026,8491,18,22,2,0,0,8,8,34,64,91,93,108,
5027,8628,16,19,2,0,0,9,11,32,56,88,91,109,
5028,8719,15,17,2,0,0,9,9,30,64,99,102,130,
5029,7805,15,17,1,0,0,6,11,27,42,72,74,93,
5030,8025,63,66,2,0,0,10,13,80,65,101,104,127,
5031,8687,14,18,1,0,0,7,9,28,52,75,78,94,
5032,9248,15,18,2,0,0,7,13,29,44,72,75,93,
5033,7154,14,16,2,0,0,7,12,28,45,80,83,101,
5034,8093,16,19,2,0,0,7,10,30,44,73,75,90,
5035,8496,14,18,1,0,0,6,11,28,42,68,70,87,
5036,9025,14,16,1,0,0,7,9,27,44,68,70,85,
5037,7777,16,19,2,0,0,6,8,29,43,70,73,87,
5038,8339,19,22,2,0,0,9,9,35,64,85,87,104,
5039,8202,13,15,1,0,0,6,7,25,40,68,70,82,
5040,9015,20,23,2,0,0,9,9,37,64,97,100,162,
5041,7761,14,17,2,0,0,9,9,30,67,103,106,123,
5042,8493,14,17,2,0,0,7,9,28,42,72,74,89,
5043,8339,15,18,1,0,0,7,9,28,46,75,78,92,
5044,8894,18,22,2,0,0,9,12,36,63,103,106,126,
5045,7491,47,50,3,0,0,15,7,70,52,72,75,89,
5046,8260,14,17,1,0,0,7,7,27,49,72,74,88,
5047,8588,12,15,2,0,0,6,8,25,41,71,72,86,
5048,8502,15,17,1,0,0,7,11,28,49,74,76,94,
5049,7938,14,17,2,0,0,6,6,27,45,70,72,85,
5050,8550,14,17,1,0,0,7,7,27,41,69,71,82,
5051,8514,15,18,1,0,0,7,14,29,63,76,79,100,
5052,8980,74,77,2,0,0,8,10,89,45,91,94,112,
5053,7362,133,137,1,0,0,7,11,148,47,72,75,93,
5054,8519,12,14,1,0,0,6,11,24,40,72,74,91,
5055,8114,14,17,2,0,0,7,10,28,57,75,78,96,
5056,8683,14,16,1,0,0,6,13,26,51,81,84,103,
5057,8188,15,18,1,0,0,7,8,28,66,74,76,90,
5058,7996,16,18,2,0,0,9,13,32,65,87,90,110,
5059,8550,15,17,2,0,0,7,9,28,43,71,73,87,
5060,8569,15,18,2,0,0,7,7,29,43,73,75,88,
5061,8060,13,15,2,0,0,8,8,28,40,69,71,84,
5062,8059,14,18,2,0,0,7,12,30,42,83,86,105,
5063,8675,13,15,1,0,0,6,9,25,48,69,72,86,
5064,8559,16,18,1,0,0,6,13,28,56,80,83,103,
5065,8217,13,15,1,0,0,7,7,26,45,70,72,86,
5066,8212,15,18,1,0,0,7,8,30,47,77,79,93,
5067,8335,18,22,2,0,0,10,12,37,61,93,97,116,
5068,9174,16,19,1,0,0,9,7,32,71,74,76,90,
5069,7489,17,21,2,0,0,8,10,33,55,88,90,107,
5070,8204,15,18,1,0,0,7,7,28,42,71,73,86,
5071,8384,16,19,2,0,0,8,9,32,58,74,77,92,
5072,8954,14,17,1,0,0,6,9,27,46,69,71,86,
5073,7840,29,33,2,0,0,7,9,44,45,72,74,90,
5074,8452,14,17,2,0,0,7,11,28,57,93,96,114,
5075,8207,15,18,2,0,0,7,7,29,44,76,77,90,
5076,8990,16,19,3,0,0,8,11,32,61,89,93,111,
5077,7723,41,45,3,0,0,10,9,62,63,93,96,112,
5078,8101,14,17,1,0,0,7,8,27,43,77,79,92,
5079,8506,14,17,1,0,0,6,8,27,44,69,71,84,
5080,8965,14,17,2,0,0,7,7,29,50,74,76,89,
5081,7737,14,16,2,0,0,6,10,26,41,87,89,104,
5082,8071,15,17,1,0,0,7,9,28,39,72,74,88,
5083,8291,14,17,1,0,0,54,12,75,48,69,71,89,
5084,8826,14,20,2,0,0,6,9,31,40,70,72,86,
5085,7959,133,137,2,0,0,6,10,148,58,93,96,115,
5086,8358,14,16,1,0,0,7,13,27,47,72,74,92,
5087,8384,14,16,1,0,0,8,8,28,47,71,73,88,
5088,8713,14,17,2,0,0,6,7,27,48,69,71,84,
5089,8065,15,18,2,0,0,6,6,27,47,72,74,86,
5090,8135,46,50,3,0,0,10,8,67,59,89,91,107,
5091,8391,14,16,1,0,0,6,7,25,44,73,75,87,
5092,8647,14,18,2,0,0,7,12,29,47,88,90,108,
5093,7988,12,15,2,0,0,7,7,26,56,73,75,89,
5094,8339,13,16,1,0,0,6,6,26,46,73,75,87,
5095,8459,99,101,2,0,0,7,7,546,42,68,71,84,
5096,8692,558,564,1,0,0,8,11,577,53,73,76,95,
5097,7884,14,19,1,0,0,72,15,95,41,71,73,96,
5098,8215,24,33,1,0,0,6,12,42,49,90,93,113,
5099,8434,14,20,1,0,0,7,8,31,41,67,70,84,
5100,9474,13,18,4,0,0,7,9,32,87,91,93,110,
5101,7258,15,22,2,0,0,10,12,37,62,92,95,114,
5102,8260,13,19,1,0,0,7,10,29,43,71,73,88,
5103,8431,13,19,1,0,0,11,7,33,45,67,69,82,
5104,9162,391,396,1,0,0,8,11,408,42,94,97,115,
5105,7315,12,16,1,0,0,7,9,26,42,69,70,85,
5106,8427,16,21,1,0,0,7,9,32,52,73,75,91,
5107,8367,29,34,1,0,0,7,10,45,41,80,83,100,
5108,8758,14,19,1,0,0,7,9,29,46,71,73,88,
5109,7811,12,17,1,0,0,6,9,26,48,73,75,90,
5110,8330,13,18,1,0,0,7,7,29,43,69,71,84,
5111,8470,14,20,1,0,0,6,12,30,44,72,75,93,
5112,8936,14,19,2,0,0,5,11,28,49,73,75,92,
5113,7787,17,21,2,0,0,8,9,34,42,66,68,83,
5114,8101,14,19,1,0,0,7,9,30,43,76,78,93,
5115,8414,12,17,1,0,0,6,7,26,48,72,74,87,
5116,8867,16,22,1,0,0,7,7,32,43,85,87,100,
5117,7968,15,21,1,0,0,8,8,33,60,73,76,93,
5118,8355,14,20,1,0,0,7,8,30,45,71,73,87,
5119,8505,17,24,2,0,0,10,12,39,63,86,88,106,
5120,8659,17,22,1,0,0,8,7,35,49,70,72,85,
5121,7867,12,17,1,0,0,7,6,27,42,69,71,83,
5122,8073,15,20,1,0,0,7,9,31,42,69,71,85,
5123,8417,15,20,1,0,0,7,7,31,45,68,70,82,
5124,8915,16,22,2,0,0,10,12,37,62,100,103,122,
5125,7864,43,52,2,0,0,10,13,67,49,90,93,114,
5126,8125,13,19,1,0,0,6,10,29,45,76,79,94,
5127,8574,13,19,1,0,0,6,9,28,41,68,70,85,
5128,8838,17,23,2,0,0,9,12,36,45,71,74,95,
5129,7596,13,18,1,0,0,6,11,28,47,83,91,131,
5130,8429,14,19,1,0,0,7,7,30,45,72,74,86,
5131,8541,18,23,2,0,0,9,8,36,55,84,87,102,
5132,8590,17,23,1,0,0,8,10,35,52,72,75,91,
5133,8151,14,23,2,0,0,7,9,34,45,82,84,102,
5134,7892,14,20,1,0,0,7,11,31,49,80,82,99,
5135,8402,13,18,1,0,0,6,6,27,47,69,71,82,
5136,8803,13,18,1,0,0,6,9,28,41,71,73,87,
5137,7944,13,18,1,0,0,8,10,30,43,67,69,85,
5138,8220,14,19,1,0,0,7,6,29,41,69,70,82,
5139,8610,16,22,1,0,0,7,10,32,61,77,80,97,
5140,8909,13,19,1,0,0,7,6,30,42,68,70,82,
5141,7679,14,19,1,0,0,6,7,29,41,65,67,79,
5142,8177,12,18,1,0,0,7,7,29,44,72,75,87,
5143,8394,14,19,1,0,0,6,7,30,44,73,75,87,
5144,8953,14,20,2,0,0,7,10,31,46,76,78,94,
5145,7930,16,22,1,0,0,7,7,32,44,70,72,85,
5146,8019,14,21,1,0,0,8,8,32,43,69,70,84,
5147,8389,18,23,2,0,0,8,11,36,47,80,84,103,
5148,8746,16,21,1,0,0,8,11,33,68,86,89,108,
5149,8305,15,21,2,0,0,9,11,35,44,75,77,94,
5150,7929,16,38,1,0,0,7,11,49,47,80,82,100,
5151,8339,12,17,1,0,0,6,8,27,43,69,71,84,
5152,9310,13,17,1,0,0,6,7,27,44,79,81,94,
5153,7475,16,21,1,0,0,6,9,32,42,71,73,89,
5154,8118,15,20,1,0,0,7,11,31,45,70,73,90,
5155,8450,13,18,1,0,0,6,7,27,41,68,70,82,
5156,8739,16,22,2,0,0,8,7,34,44,71,73,86,
5157,7979,15,21,1,0,0,7,9,32,43,71,74,89,
5158,8192,15,19,1,0,0,6,10,29,55,77,80,98,
5159,8389,14,19,1,0,0,6,8,28,49,74,76,91,
5160,8732,14,19,1,0,0,6,9,29,48,71,73,89,
5161,8012,12,16,2,0,0,7,8,27,41,64,66,80,
5162,8154,13,18,1,0,0,6,9,28,40,69,71,86,
5163,8582,10,14,1,0,0,6,13,24,38,115,118,137,
5164,8826,14,19,1,0,0,7,8,29,58,84,87,101,
5165,7882,13,19,1,0,0,6,7,29,42,67,68,81,
5166,8095,16,23,2,0,0,10,11,37,50,88,91,109,
5167,8440,14,19,1,0,1,6,12,30,56,86,89,108,
5168,8700,15,20,1,0,0,6,10,30,45,69,71,88,
5169,8050,14,20,2,0,0,7,10,31,64,96,99,115,
5170,8335,14,18,1,0,0,7,10,29,45,73,75,92,
5171,8245,17,23,2,0,0,9,10,37,69,100,103,122,
5172,8755,29,35,1,0,0,10,11,49,56,91,93,111,
5173,8175,14,19,2,0,0,6,11,29,42,76,78,95,
5174,8029,13,18,1,0,0,7,7,29,50,76,77,90,
5175,8452,13,18,1,0,0,6,7,27,43,73,75,88,
5176,8712,13,17,1,0,0,6,6,27,43,71,73,85,
5177,7905,14,18,1,0,0,7,7,28,43,67,69,81,
5178,8187,13,18,1,0,0,6,10,27,41,71,73,90,
5179,8677,16,22,2,0,0,8,8,36,55,86,88,102,
5180,8981,19,25,2,0,0,10,9,40,60,86,89,105,
5181,7450,15,21,1,0,0,6,11,30,48,71,73,91,
5182,8273,16,20,2,0,0,8,11,32,57,85,88,107,
5183,8441,13,18,1,0,0,6,7,28,44,72,74,87,
5184,8655,14,18,1,0,0,6,9,28,47,77,80,95,
5185,8282,14,20,1,0,0,6,9,30,45,67,69,84,
5186,7990,17,29,2,0,0,8,8,42,47,79,81,96,
5187,8504,14,19,1,0,0,12,7,36,42,70,73,86,
5188,9154,14,20,2,0,0,11,8,35,61,86,89,104,
5189,7432,31,37,1,0,0,7,10,47,43,67,69,85,
5190,8262,15,20,2,0,0,7,7,31,43,77,79,92,
5191,8360,19,25,2,0,0,7,9,37,51,69,71,86,
5192,8661,17,22,2,0,0,8,9,35,56,72,75,91,
5193,8043,13,19,1,0,0,6,7,28,56,78,81,96,
5194,8203,13,17,1,0,0,6,9,27,53,81,83,99,
5195,8560,15,19,1,0,0,7,7,30,47,70,72,86,
5196,8995,45,53,1,0,0,7,13,63,58,87,92,111,
5197,7825,113,145,1,0,0,6,6,157,49,68,70,83,
5198,8186,14,21,1,0,0,9,10,35,46,71,73,90,
5199,8412,14,19,1,0,0,6,7,29,45,69,73,86,
5200,8819,40,49,2,0,0,11,9,66,55,93,96,112,
5201,7888,14,20,1,0,0,7,8,31,44,79,81,96,
5202,8115,15,21,1,0,0,8,11,32,46,97,99,116,
5203,8510,19,27,2,0,0,8,10,40,42,73,75,92,
5204,8462,15,21,1,0,0,7,10,31,45,71,73,89,
5205,8079,17,23,1,0,0,9,8,37,44,71,74,89,
5206,8176,13,17,1,0,0,7,10,27,44,83,86,102,
5207,8592,14,19,1,0,0,7,10,29,44,70,72,87,
5208,8508,14,20,1,0,0,8,13,31,48,78,80,101,
5209,7979,16,22,1,0,0,8,16,34,45,79,82,104,
5210,8195,14,20,1,0,0,7,10,31,42,79,81,98,
5211,8527,15,21,1,0,0,7,10,32,47,72,75,90,
5212,8592,13,18,1,0,0,7,7,29,60,80,82,96,
5213,8048,15,20,1,0,0,6,9,29,39,69,71,85,
5214,8113,14,18,1,0,0,7,6,29,44,67,68,81,
5215,8535,14,20,1,0,0,7,8,30,42,69,71,85,
5216,8655,14,20,1,0,0,7,12,31,44,173,176,194,
5217,7979,14,18,1,0,0,7,9,29,63,69,71,86,
5218,8215,18,23,1,0,0,6,10,32,54,101,105,124,
5219,8687,16,22,2,0,0,8,10,34,57,84,88,105,
5220,8471,13,18,2,0,0,8,11,30,61,100,104,122,
5221,8247,13,17,1,0,0,7,6,27,46,69,71,83,
5222,8312,18,28,1,0,0,11,10,43,63,100,103,120,
5223,8188,13,30,1,0,0,61,18,95,47,71,73,99,
5224,8993,11,16,1,0,0,11,9,30,49,77,80,95,
5225,7630,14,19,1,0,0,11,6,34,43,68,70,82,
5226,8139,12,16,1,0,0,6,9,26,40,71,72,87,
5227,8413,13,18,1,0,0,6,8,27,42,67,70,84,
5228,8792,14,19,2,0,0,6,10,29,53,77,79,96,
5229,7880,16,22,2,0,0,7,9,33,44,70,73,87,
5230,8375,13,18,2,0,0,7,9,28,49,70,73,88,
5231,8406,15,20,2,0,0,7,8,31,42,68,70,83,
5232,8765,13,18,1,0,0,7,11,29,43,70,72,88,
5233,7781,15,20,1,0,0,6,10,31,50,73,75,91,
5234,8247,12,17,1,0,0,7,10,27,47,73,75,91,
5235,8486,14,19,1,0,0,7,9,30,42,71,73,87,
5236,8599,11,15,1,0,0,6,9,25,56,90,93,109,
5237,8177,21,27,3,0,0,10,6,43,47,71,73,86,
5238,8073,14,19,1,0,0,7,9,30,47,70,72,87,
5239,8857,14,19,1,0,0,7,9,29,40,70,72,86,
5240,8568,52,59,2,0,0,9,11,73,64,75,77,96,
5241,7698,17,23,2,0,0,10,11,38,53,85,88,110,
5242,8239,13,18,1,0,0,7,11,29,58,80,83,100,
5243,8519,13,19,1,0,0,6,8,28,45,70,72,87,
5244,8594,13,18,2,0,0,6,10,29,44,70,72,87,
5245,8174,15,21,1,0,0,7,7,32,51,70,73,85,
5246,8133,14,19,1,0,0,6,10,28,44,68,70,86,
5247,8950,18,24,2,0,0,9,8,37,45,68,70,85,
5248,8204,14,19,1,0,0,10,9,34,44,72,74,90,
5249,7960,16,23,2,0,0,8,7,36,48,70,72,85,
5250,8392,13,17,1,0,0,7,6,27,44,71,73,87,
5251,8441,14,20,2,0,0,6,11,30,48,92,95,113,
5252,8553,13,18,2,0,0,10,7,33,46,71,73,86,
5253,8108,15,21,1,0,0,7,8,32,41,68,70,84,
5254,7996,14,19,4,0,0,10,13,35,66,108,110,131,
5255,8378,14,19,1,0,0,7,7,29,44,71,73,86,
5256,8996,13,17,1,0,0,6,7,27,42,68,70,82,
5257,7871,16,22,2,0,0,8,10,35,41,67,69,85,
5258,8057,14,19,1,0,0,7,10,30,54,75,78,95,
5259,8478,13,19,1,0,0,6,9,29,43,70,72,87,
5260,8641,13,19,1,0,0,6,10,29,60,70,72,89,
5261,7941,13,18,1,0,0,6,8,27,40,72,74,87,
5262,8204,17,22,1,0,0,7,11,32,46,68,70,87,
5263,8481,15,21,1,0,0,7,12,32,45,77,80,97,
5264,8724,57,65,2,0,0,9,8,79,54,88,91,105,
5265,8075,13,18,1,0,0,6,9,28,43,66,68,82,
5266,8119,20,25,2,0,0,7,9,36,44,74,76,92,
5267,8586,16,21,1,0,0,8,11,34,50,68,71,88,
5268,8519,13,17,1,0,0,7,10,28,45,78,80,96,
5269,8097,15,21,1,0,0,6,17,31,48,71,73,96,
5270,8464,13,19,1,0,0,8,16,31,56,109,112,135,
5271,8473,14,18,1,0,0,8,7,30,46,79,81,93,
5272,8742,55,64,2,0,0,8,8,77,54,73,75,91,
5273,7818,20,25,2,0,0,9,12,39,58,89,92,111,
5274,7989,15,20,1,0,0,7,8,30,43,91,93,106,
5275,8458,14,18,1,0,0,8,9,30,52,80,83,99,
5276,8645,14,18,1,0,0,8,7,29,44,77,79,93,
5277,8113,14,19,1,0,0,7,7,29,44,71,73,85,
5278,8101,13,18,1,0,0,7,7,28,45,77,79,91,
5279,8449,17,23,1,0,0,8,11,35,42,75,77,94,
5280,8654,13,18,1,0,0,6,7,28,41,70,71,84,
5281,8234,13,18,1,0,0,6,6,28,43,69,71,83,
5282,8100,13,18,1,0,0,7,10,29,44,76,78,93,
5283,8297,13,18,1,0,0,6,8,28,41,68,70,83,
5284,8905,13,19,1,0,0,7,6,29,50,70,73,86,
5285,7800,14,20,2,0,0,7,11,31,42,71,74,90,
5286,8237,13,18,1,0,0,6,7,27,46,70,72,84,
5287,8382,15,21,1,0,0,7,13,31,48,101,104,123,
5288,8740,13,19,1,0,0,7,7,29,45,69,71,84,
5289,7919,14,20,2,0,0,7,9,30,43,70,72,87,
5290,8481,15,21,1,0,0,8,9,32,49,72,74,90,
5291,8199,16,22,1,0,0,7,8,33,55,73,75,90,
5292,8814,15,20,2,0,0,6,9,30,44,71,73,88,
5293,7872,12,18,1,0,0,7,10,29,48,65,67,83,
5294,8485,16,22,2,0,0,8,12,35,45,76,79,97,
5295,8816,18,24,1,0,0,9,11,37,47,73,76,95,
5296,8477,126,317,2,0,0,9,11,332,67,92,95,114,
5297,7880,972,987,1,0,0,7,8,998,41,74,76,90,
5298,8312,364,370,1,0,0,7,10,381,51,71,73,90,
5299,8283,81,87,1,0,0,6,11,96,48,76,79,97,
5300,8439,14,19,1,0,0,8,7,30,46,70,74,87,
5301,8125,14,19,2,0,0,8,10,30,59,69,72,87,
5302,8143,17,22,1,0,0,8,11,34,58,96,99,118,
5303,8351,13,19,1,0,0,7,7,29,48,66,69,81,
5304,8896,16,22,1,0,0,8,8,34,57,86,88,103,
5305,8041,17,23,2,0,0,6,8,33,40,68,71,84,
5306,8040,17,25,1,0,0,7,13,35,67,91,95,117,
5307,8592,16,21,1,0,0,8,10,33,41,72,74,90,
5308,8738,14,19,1,0,0,7,10,29,46,75,77,94,
5309,7805,18,24,2,0,0,9,9,38,56,86,89,106,
5310,8151,16,22,1,0,0,8,11,35,47,72,75,93,
5311,8414,15,22,1,0,0,7,10,32,50,94,96,112,
5312,8739,14,19,2,0,0,7,10,30,47,74,76,92,
5313,7875,13,18,2,0,0,7,7,29,45,68,70,84,
5314,8274,15,20,1,0,0,7,10,30,46,74,76,92,
5315,8873,15,21,1,0,0,7,11,32,57,80,83,100,
5316,8432,121,128,2,0,0,10,12,143,62,91,94,113,
5317,8146,13,18,2,0,0,7,9,29,45,71,73,89,
5318,8274,17,24,1,0,0,9,10,37,68,94,97,115,
5319,8147,13,18,1,0,0,8,10,29,47,77,80,97,
5320,9346,12,17,1,0,0,7,7,27,42,69,71,84,
5321,7326,14,19,1,0,0,7,9,30,42,72,74,90,
5322,8259,16,21,2,0,0,6,7,31,43,70,72,84,
5323,8330,11,16,1,0,0,7,6,26,48,68,70,82,
5324,8700,17,23,1,0,0,8,14,35,42,71,73,93,
5325,8017,15,20,1,0,0,7,10,31,45,68,70,86,
5326,8231,17,22,1,0,0,8,8,33,44,83,85,101,
5327,8431,12,17,1,0,0,8,10,28,43,70,72,88,
5328,8699,105,114,2,0,0,11,11,130,54,74,77,95,
5329,7941,13,18,1,0,0,6,7,28,48,71,73,85,
5330,8180,13,19,1,0,0,7,10,29,43,79,81,97,
5331,8446,13,19,1,0,0,7,7,29,44,74,76,89,
5332,8601,13,18,2,0,0,6,10,28,47,68,69,86,
5333,8090,17,22,1,0,0,8,12,33,40,69,71,89,
5334,8184,14,19,1,0,0,7,9,30,49,68,71,86,
5335,8454,14,19,1,0,0,7,9,30,42,74,77,91,
5336,8763,14,19,2,0,0,8,9,30,44,72,74,89,
5337,7893,16,21,6,0,0,7,14,37,55,80,82,105,
5338,8262,23,33,2,0,0,7,7,44,54,73,75,88,
5339,8487,13,20,1,0,0,7,11,30,48,69,71,88,
5340,8750,19,25,2,0,0,8,11,38,46,72,74,91,
5341,7808,13,18,1,0,0,7,9,29,46,68,70,84,
5342,8306,13,17,2,0,0,7,7,28,40,67,69,81,
5343,8655,12,20,1,0,0,9,8,32,42,80,83,95,
5344,8846,14,20,1,0,0,7,10,30,45,74,76,94,
5345,7579,33,38,1,0,0,8,6,51,43,69,71,83,
5346,8311,25,31,2,0,0,9,10,44,46,71,74,90,
5347,8408,14,20,1,0,0,7,10,30,45,69,71,88,
5348,8693,16,22,1,0,0,7,11,32,44,73,75,91,
5349,7992,15,24,1,0,0,7,10,35,48,69,71,86,
5350,8157,15,22,1,0,0,11,11,37,48,75,77,94,
5351,8376,16,22,1,0,0,7,7,32,45,69,71,83,
5352,8777,15,20,1,0,0,64,12,88,46,70,72,89,
5353,7973,12,17,1,0,0,6,8,26,39,78,80,94,
5354,8197,14,19,1,0,0,6,8,28,52,75,77,92,
5355,8637,14,19,1,0,0,6,12,29,43,74,76,94,
5356,8653,14,19,2,0,0,7,13,31,45,78,80,100,
5357,7970,15,20,1,0,0,7,8,30,46,73,74,88,
5358,8133,18,23,1,0,0,8,12,35,54,92,94,114,
5359,8490,15,19,2,0,0,10,10,33,58,77,80,96,
5360,8645,14,19,1,0,0,7,12,29,47,86,88,107,
5361,8173,18,24,1,0,0,7,9,35,47,67,70,85,
5362,8218,17,23,1,0,0,8,11,35,58,89,91,110,
5363,8334,17,24,2,0,0,10,10,39,47,77,80,96,
5364,8760,17,25,1,0,0,56,16,84,45,90,92,115,
5365,8005,15,21,1,0,0,10,10,35,43,69,71,87,
5366,8153,14,19,1,2,0,7,13,32,55,91,94,115,
5367,8483,14,20,1,0,0,6,7,30,43,67,69,82,
5368,8626,14,20,1,0,0,6,8,29,46,77,79,94,
5369,8350,17,24,2,0,0,9,12,38,60,119,122,141,
5370,8316,206,315,2,0,0,8,10,329,54,75,77,95,
5371,8230,18,25,2,0,0,8,11,37,62,92,95,115,
5372,8661,16,22,1,0,0,8,12,34,53,83,86,105,
5373,7589,17,43,2,0,0,9,10,58,48,73,76,93,
5374,8296,13,19,1,0,0,7,9,29,53,73,76,92,
5375,8479,14,20,1,0,0,7,9,30,43,70,72,87,
5376,8660,14,19,1,0,0,8,7,31,49,70,72,86,
5377,7897,14,18,1,0,0,7,7,29,69,71,74,89,
5378,8250,13,19,2,0,0,6,9,30,43,72,74,89,
5379,8415,13,19,1,0,0,12,7,35,45,69,71,84,
5380,8782,13,17,1,0,0,6,11,27,43,73,76,92,
5381,8092,16,22,2,0,0,8,7,34,63,82,85,98,
5382,8095,14,18,1,0,0,6,10,28,43,84,85,102,
5383,8475,12,16,1,0,0,5,7,25,44,69,71,84,
5384,8662,15,20,1,0,0,6,8,30,51,80,82,97,
5385,8257,35,47,2,0,0,11,10,66,44,71,74,89,
5386,7847,14,21,1,0,0,8,10,33,58,97,99,116,
5387,8662,14,19,1,0,0,6,7,28,42,67,70,82,
5388,8463,15,20,1,0,0,6,8,30,45,124,126,141,
5389,8148,13,18,1,0,0,6,7,28,45,71,73,86,
5390,8149,42,51,2,0,0,11,17,69,60,86,89,116,
5391,9171,16,22,2,0,0,7,9,32,41,66,68,83,
5392,8147,17,23,2,0,0,10,11,37,50,93,96,115,
5393,8630,16,23,1,0,0,7,11,34,64,96,99,119,
5394,7848,12,17,2,0,0,11,9,32,47,73,75,91,
5395,7953,14,20,1,0,0,7,10,30,43,84,90,106,
5396,8435,13,17,1,0,0,6,11,26,43,89,92,109,
5397,8490,13,18,1,0,0,6,8,29,43,75,78,91,
5398,8510,19,25,2,0,0,8,10,38,54,89,91,108,
5399,8023,17,22,2,0,0,9,8,35,59,92,94,109,
5400,8182,15,21,1,0,0,6,8,30,69,154,158,172,
5401,8619,16,22,1,0,0,6,13,32,70,109,113,136,
5402,8594,32,39,2,0,0,9,12,53,44,75,77,96,
5403,7940,15,21,1,0,0,8,9,33,46,79,81,99,
5404,8186,107,114,2,0,0,8,11,128,58,93,97,117,
5405,8456,14,20,1,0,0,7,9,32,46,81,84,98,
5406,8625,12,16,1,0,0,7,7,27,45,71,73,87,
5407,7954,15,21,2,0,0,7,10,32,46,67,70,86,
5408,8241,18,24,2,0,0,8,8,37,61,85,87,102,
5409,8415,14,20,2,0,0,8,11,32,47,71,73,90,
5410,8842,10,15,1,0,0,8,11,26,43,71,73,90,
5411,7782,16,22,1,0,0,8,7,33,43,73,76,88,
5412,8163,15,21,2,0,0,6,6,31,43,68,70,82,
5413,8863,14,19,1,0,0,8,14,31,49,86,89,111,
5414,8524,14,21,1,0,0,6,10,31,51,70,72,88,
5415,7964,13,19,1,0,0,6,8,28,43,70,72,87,
5416,8196,16,22,1,0,0,8,12,34,48,144,146,165,
5417,8655,13,18,1,0,0,6,7,28,43,69,71,83,
5418,8397,17,24,1,0,0,8,11,36,43,74,76,94,
5419,8217,14,20,1,0,0,9,7,32,51,68,70,83,
5420,8116,64,83,2,0,0,10,9,99,61,95,97,113,
5421,8229,12,18,1,0,0,6,10,28,43,69,71,87,
5422,8738,14,19,1,0,0,7,10,29,42,70,72,88,
5423,8090,14,19,1,0,0,7,7,30,50,71,73,85,
5424,8096,16,22,1,0,0,7,14,33,42,71,74,93,
5425,8581,14,19,1,0,0,8,7,31,46,71,73,85,
5426,8657,15,20,2,0,0,9,7,34,45,70,72,85,
5427,8091,14,19,1,0,0,7,9,29,42,72,75,91,
5428,7973,14,19,1,0,0,8,11,30,45,87,89,108,
5429,8432,17,24,1,0,0,9,8,37,50,73,75,90,
5430,8812,14,19,1,0,0,6,6,29,44,69,71,83,
5431,8046,14,20,1,0,0,8,9,31,63,71,74,91,
5432,8052,14,19,1,0,0,7,9,30,43,68,71,86,
5433,8674,15,21,1,0,0,6,10,30,49,93,95,113,
5434,8540,15,22,1,0,0,7,10,32,46,76,78,94,
5435,8115,17,23,1,0,0,8,8,34,40,68,70,85,
5436,8025,14,19,1,0,0,6,9,29,57,77,80,96,
5437,8650,14,20,1,0,0,7,12,31,48,84,86,104,
5438,8520,17,23,1,0,0,6,14,33,42,68,70,90,
5439,7920,15,19,1,0,0,7,11,30,43,71,73,90,
5440,8406,14,20,1,0,0,7,10,31,45,69,71,87,
5441,8183,14,21,1,0,0,7,10,31,55,70,73,88,
5442,9158,26,47,1,0,0,6,7,58,43,73,75,88,
5443,7662,14,18,1,0,0,7,7,29,44,68,70,83,
5444,8420,13,19,1,0,0,7,9,30,54,78,80,96,
5445,8363,17,24,2,0,0,9,10,38,50,98,101,120,
5446,8516,16,21,1,0,0,7,7,33,45,71,73,85,
5447,7919,13,19,1,0,0,6,8,28,42,68,69,83,
5448,8328,13,18,1,0,0,6,9,28,40,68,70,85,
5449,8540,14,19,1,0,0,6,10,29,43,75,77,94,
5450,8680,13,18,2,0,0,7,12,29,59,98,101,121,
5451,8209,13,19,1,0,0,8,10,31,42,76,79,95,
5452,7806,200,235,2,0,0,8,8,249,42,82,85,98,
5453,8521,14,18,1,0,0,7,6,29,43,69,71,83,
5454,8721,15,21,1,0,0,7,7,32,46,72,74,87,
5455,7904,14,19,1,0,0,6,9,29,57,76,79,95,
5456,8290,16,21,1,0,0,9,11,34,46,72,75,94,
5457,8392,14,20,1,0,0,7,12,30,42,69,71,89,
5458,8654,25,37,2,0,0,9,10,51,46,72,75,91,
